provinceid,citycode,timepoint,timepointstr,area,positionname,stationcode,co,co_24h,latitude,longitude,measure,no2,no2_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h,so2,so2_24h,aqi,colevel,no2level,o3level,o3_8hlevel,pm10level,pm2_5level,so2level,primarypollutant,quality,unheathful,orderid,ispublish,no,no_24h,nox,nox_24h
23,511600,2024-05-11T1800,2024年05月11日 18时,广安市,友谊中学,2545A,0.6,0.7,30.4663,106.6271,极少数异常敏感人群应减少户外活动,21,13,68,—,69,69,66,32,36,22,6,6,58,1,1,1,1,2,2,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
23,511600,2024-05-11T1800,2024年05月11日 18时,广安市,广电花园,2547A,0.7,0.7,30.4551,106.6388,极少数异常敏感人群应减少户外活动,24,11,59,—,66,66,76,36,39,22,7,7,63,1,1,1,1,2,2,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
23,511600,2024-05-11T1800,2024年05月11日 18时,广安市,北辰小学,2902A,0.7,0.7,30.4865,106.6351,极少数异常敏感人群应减少户外活动,15,9,67,—,70,70,79,38,34,22,8,8,65,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
23,510800,2024-05-11T1800,2024年05月11日 18时,广元市,黑石坡,2523A,0.3,0.3,32.4535,105.8945,极少数异常敏感人群应减少户外活动,4,6,90,—,92,92,91,57,15,16,6,5,71,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
23,510800,2024-05-11T1800,2024年05月11日 18时,广元市,老城,2524A,0.3,0.6,32.4444,105.821,极少数异常敏感人群应减少户外活动,16,15,91,—,121,121,88,77,17,20,6,6,69,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
23,510800,2024-05-11T1800,2024年05月11日 18时,广元市,监测站,2526A,0.3,0.3,32.4287,105.8628,极少数异常敏感人群应减少户外活动,6,6,103,—,104,104,88,69,18,19,3,3,69,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
23,510800,2024-05-11T1800,2024年05月11日 18时,广元市,经开区,3617A,0.4,0.5,32.4166,105.8047,极少数异常敏感人群应减少户外活动,18,15,90,—,94,94,120,84,29,25,6,6,85,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,广雅中学,1345A,0.8,0.8,23.1423,113.2347,各类人群可正常活动,23,31,141,—,138,138,48,39,24,21,5,6,48,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,市五中,1346A,0.6,0.6,23.105,113.2612,各类人群可正常活动,16,26,137,—,144,144,46,40,21,19,3,4,46,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,广东商学院,1348A,—,0.6,23.0916,113.3478,—,—,35,—,—,122,122,—,40,—,21,—,6,—,0,0,0,0,0,0,0,—,—,—,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,市八十六中,1349A,—,0.8,23.1047,113.4332,—,—,46,55,—,106,106,44,40,15,16,5,6,—,0,0,1,1,1,1,1,—,—,—,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,番禺中学,1350A,0.5,0.5,22.9483,113.3505,各类人群可正常活动,16,26,104,—,122,122,38,35,19,16,4,5,38,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,花都师范,1351A,0.6,0.5,23.3916,113.2146,极少数异常敏感人群应减少户外活动,28,30,168,—,143,143,56,46,25,19,6,6,60,1,1,2,3,2,1,1,臭氧1小时,良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,市监测站,1352A,0.6,0.5,23.1331,113.2597,各类人群可正常活动,21,25,117,—,126,126,46,40,19,16,5,6,46,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,九龙镇镇龙,1353A,0.5,0.5,23.312,113.5618,各类人群可正常活动,22,26,96,—,135,135,40,48,17,21,6,6,40,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,麓湖,1354A,0.5,0.5,23.1544,113.2765,各类人群可正常活动,17,24,127,—,134,134,47,38,22,18,5,6,47,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,帽峰山森林公园,1355A,0.5,0.5,23.3035,113.443,各类人群可正常活动,20,22,111,—,130,130,35,37,16,15,7,6,35,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,体育西,2846A,0.6,0.7,23.1322,113.3221,各类人群可正常活动,17,25,116,—,127,126,48,38,21,19,5,6,48,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,从化街口,3298A,0.6,0.6,23.5491,113.5717,各类人群可正常活动,22,20,141,—,133,133,42,37,23,20,6,6,45,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,白云竹料,3299A,0.6,0.6,23.3692,113.3472,各类人群可正常活动,26,31,113,—,125,125,45,48,16,20,4,5,45,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,白云嘉禾,3300A,0.7,0.7,23.237,113.2981,各类人群可正常活动,32,37,123,—,131,131,49,44,24,19,5,6,49,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,黄埔科学城,3301A,0.6,0.6,23.1716,113.4256,各类人群可正常活动,27,25,85,—,118,118,48,46,21,20,6,7,48,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,番禺大学城,3302A,0.4,0.4,23.0483,113.3942,各类人群可正常活动,19,30,88,—,111,111,37,43,14,15,10,11,37,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,南沙黄阁,3303A,0.7,0.7,22.8168,113.4922,各类人群可正常活动,15,23,75,—,101,100,38,38,19,16,5,6,38,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,南沙街,3304A,0.6,0.6,22.7896,113.5342,各类人群可正常活动,12,18,69,—,98,96,39,35,13,14,6,6,39,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,花都梯面,3443A,0.6,0.6,23.5544,113.2902,极少数异常敏感人群应减少户外活动,23,27,163,—,145,145,60,46,28,22,4,4,55,1,1,2,3,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,从化良口,3445A,0.6,0.6,23.7478,113.7858,各类人群可正常活动,10,11,147,—,99,99,39,26,24,14,5,5,46,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440100,2024-05-11T1800,2024年05月11日 18时,广州市,增城荔城,3446A,0.6,0.7,23.2614,113.8051,各类人群可正常活动,16,18,144,—,167,167,45,43,19,17,5,5,45,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
20,450800,2024-05-11T1800,2024年05月11日 18时,贵港市,德智高中,2505A,—,—,23.1478,109.568,—,—,—,—,—,—,—,—,—,—,—,—,—,—,0,0,0,0,0,0,0,—,—,—,1,False,—,—,—,—
20,450800,2024-05-11T1800,2024年05月11日 18时,贵港市,江南子站,2506A,0.5,0.7,23.0666,109.6047,各类人群可正常活动,4,17,74,—,80,80,22,46,17,29,6,8,25,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
20,450800,2024-05-11T1800,2024年05月11日 18时,贵港市,贵城子站,2507A,0.4,0.6,23.0948,109.6014,各类人群可正常活动,8,16,72,—,76,76,33,60,19,34,6,9,33,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
20,450800,2024-05-11T1800,2024年05月11日 18时,贵港市,荷城子站,2508A,0.4,0.6,23.1065,109.5669,各类人群可正常活动,8,14,68,—,72,72,36,45,12,25,9,10,36,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
20,450800,2024-05-11T1800,2024年05月11日 18时,贵港市,新世纪学校,3405A,0.6,0.8,23.1172,109.5886,各类人群可正常活动,10,13,74,—,82,82,29,44,15,26,10,10,29,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
24,520100,2024-05-11T1800,2024年05月11日 18时,贵阳市,马鞍山,1439A,0.4,0.4,26.5998,106.6899,各类人群可正常活动,11,11,95,—,97,97,9,17,5,5,6,6,30,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
24,520100,2024-05-11T1800,2024年05月11日 18时,贵阳市,市环保站,1440A,0.4,0.3,26.5694,106.6971,各类人群可正常活动,21,21,87,—,96,96,19,21,5,17,4,5,28,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
24,520100,2024-05-11T1800,2024年05月11日 18时,贵阳市,鉴湖路,1441A,0.4,0.4,26.6266,106.6243,各类人群可正常活动,7,6,88,—,88,88,7,14,2,10,3,4,28,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
24,520100,2024-05-11T1800,2024年05月11日 18时,贵阳市,燕子冲,1442A,0.5,0.5,26.6343,106.7487,各类人群可正常活动,8,8,92,—,89,89,9,18,5,10,7,7,29,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
24,520100,2024-05-11T1800,2024年05月11日 18时,贵阳市,碧云窝,1443A,0.7,0.6,26.4365,106.6555,各类人群可正常活动,8,8,97,—,103,103,7,19,2,7,4,6,31,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
24,520100,2024-05-11T1800,2024年05月11日 18时,贵阳市,中院村,1444A,0.5,0.4,26.5161,106.694,各类人群可正常活动,10,8,89,—,97,97,17,20,5,10,6,7,28,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
24,520100,2024-05-11T1800,2024年05月11日 18时,贵阳市,红边门,1445A,0.5,0.5,26.6027,106.7109,各类人群可正常活动,11,12,99,—,103,103,14,21,9,16,3,4,31,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
24,520100,2024-05-11T1800,2024年05月11日 18时,贵阳市,新华路,1446A,0.5,0.5,26.5699,106.7164,各类人群可正常活动,9,11,95,—,98,98,7,17,5,12,2,3,30,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
24,520100,2024-05-11T1800,2024年05月11日 18时,贵阳市,太慈桥,1447A,0.4,0.4,26.5424,106.674,各类人群可正常活动,9,12,94,—,98,98,14,16,5,8,4,5,30,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
24,520100,2024-05-11T1800,2024年05月11日 18时,贵阳市,桐木岭,1552A,—,—,26.3003,106.805,—,—,—,—,—,—,—,—,—,—,—,—,—,—,0,0,0,0,0,0,0,—,—,—,1,False,—,—,—,—
20,450300,2024-05-11T1800,2024年05月11日 18时,桂林市,电子科大尧山校区,1862A,0.6,0.7,25.3167,110.4144,各类人群可正常活动,4,9,71,—,73,73,20,34,12,22,3,5,23,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
20,450300,2024-05-11T1800,2024年05月11日 18时,桂林市,监测站,1863A,0.6,0.9,25.2697,110.2819,各类人群可正常活动,7,20,71,—,68,68,31,52,25,36,4,5,36,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
20,450300,2024-05-11T1800,2024年05月11日 18时,桂林市,龙隐路小学,1864A,0.7,0.9,25.2708,110.3089,各类人群可正常活动,10,17,61,—,64,64,31,45,22,37,4,6,32,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
20,450300,2024-05-11T1800,2024年05月11日 18时,桂林市,八中,1865A,0.7,0.8,25.2178,110.2869,各类人群可正常活动,5,19,64,—,62,62,33,45,16,29,4,6,33,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
20,450300,2024-05-11T1800,2024年05月11日 18时,桂林市,创业大厦,3403A,0.5,0.7,25.2381,110.1764,各类人群可正常活动,4,18,68,—,63,63,19,35,14,27,6,22,22,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
20,450300,2024-05-11T1800,2024年05月11日 18时,桂林市,旅游学院,3531A,0.6,0.7,25.1253,110.296,各类人群可正常活动,5,15,70,—,70,70,14,30,12,22,5,6,22,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
29,632600,2024-05-11T1800,2024年05月11日 18时,果洛藏族自治州,玛沁县大武镇,2674A,0.4,0.4,34.4714,100.2561,各类人群可正常活动,11,10,110,—,115,115,—,10,10,10,9,9,35,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,岭北,1129A,0.4,0.6,45.755,126.5422,各类人群可正常活动,8,14,77,—,84,76,10,24,3,12,7,9,25,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,松北商大,1130A,0.5,0.5,45.8167,126.561,各类人群可正常活动,11,10,73,—,86,76,12,33,3,10,4,4,23,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,阿城会宁,1131A,0.5,0.5,45.5419,126.979,极少数异常敏感人群应减少户外活动,9,6,59,—,88,75,96,43,12,11,5,6,73,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,南岗学府路,1132A,0.4,0.4,45.7222,126.599,各类人群可正常活动,10,13,75,—,86,76,27,41,0,10,4,4,27,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,太平宏伟公园,1133A,0.3,0.4,45.7733,126.689,各类人群可正常活动,14,11,73,—,86,76,26,38,9,13,8,8,26,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,道外承德广场,1134A,0.4,0.3,45.7667,126.635,各类人群可正常活动,19,17,66,—,84,70,35,43,13,18,7,8,35,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,香坊红旗大街,1135A,0.5,0.5,45.7319,126.685,各类人群可正常活动,7,11,72,—,82,72,31,43,5,12,5,5,31,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,动力和平路,1136A,0.4,0.4,45.7258,126.6411,各类人群可正常活动,10,14,74,—,83,74,22,43,2,12,5,5,24,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,道里建国路,1137A,0.2,0.8,45.7478,126.593,各类人群可正常活动,16,15,67,—,84,71,19,38,3,15,4,6,21,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,平房东轻厂,1138A,0.2,0.3,45.61,126.615,各类人群可正常活动,7,6,74,—,86,76,28,42,3,13,6,6,28,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,呼兰师专,1139A,0.4,0.4,45.9855,126.595,各类人群可正常活动,7,11,76,—,74,72,10,30,5,13,6,7,24,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
8,230100,2024-05-11T1800,2024年05月11日 18时,哈尔滨市,省农科院,1140A,0.4,0.5,45.6842,126.6206,各类人群可正常活动,10,15,75,—,82,76,28,46,11,17,4,4,28,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
31,652200,2024-05-11T1800,2024年05月11日 18时,哈密市,地区监测站,2688A,0.2,0.3,42.8172,93.5128,各类人群可正常活动,6,28,145,—,132,132,19,38,11,16,3,3,46,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
31,652200,2024-05-11T1800,2024年05月11日 18时,哈密市,哈密师范学校,2689A,0.1,0.4,42.8328,93.4961,—,6,29,144,—,131,131,28,42,—,15,8,5,—,1,1,1,2,1,0,1,—,—,—,1,False,—,—,—,—
29,632200,2024-05-11T1800,2024年05月11日 18时,海北藏族自治州,海晏县西海镇,2671A,0.3,0.3,36.9639,100.9048,各类人群可正常活动,6,8,127,—,123,123,24,21,11,14,3,10,40,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
29,632100,2024-05-11T1800,2024年05月11日 18时,海东市,平安区公安北苑,3867A,0.4,0.4,36.5056,102.0738,各类人群可正常活动,7,12,140,—,125,125,18,19,7,14,6,8,44,1,1,1,2,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
21,460100,2024-05-11T1800,2024年05月11日 18时,海口市,东寨港,1409A,—,—,19.9507,110.576,—,—,—,—,—,—,—,—,—,—,—,—,—,—,0,0,0,0,0,0,0,—,—,—,1,False,—,—,—,—
21,460100,2024-05-11T1800,2024年05月11日 18时,海口市,海南大学,1410A,0.4,0.5,20.0574,110.3232,各类人群可正常活动,4,6,75,—,74,74,19,32,10,14,4,4,24,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
